library_ID,title,organism,collection_date,geo_loc_name,depth,samp_size,size_frac,lat_lon,design_description,env_broad_scale,env_local_scale,env_medium,collection_method,samp_collection_device,samp_mat_process,source_material_ID,sample_name,sample_accession,study_accession
P30617_1107,COI Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,170 mm,58.38089485 18.73758073,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1107,Trawl_116.SPRAS22_SILL_46_COI,ENA:ERS23543902,ENA:PRJEB85974
P30617_1108,COI Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,160 mm,58.38089485 18.73758073,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1108,Trawl_116.SPRAS22_SILL_47_COI,ENA:ERS23543903,ENA:PRJEB85974
P30617_1109,COI Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,140 mm,58.38089485 18.73758073,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1109,Trawl_116.SPRAS22_SILL_49_COI,ENA:ERS23543904,ENA:PRJEB85974
P30617_1110,COI Clupea harengus 2022-05-13 SPRAS22,Clupea harengus,2022-05-13,45G7,NA,1 individual,170 mm,58.16356825 17.72719063,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1110,Trawl_119.SPRAS22_SILL_62_COI,ENA:ERS23543905,ENA:PRJEB85974
P30617_1111,COI Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G8,NA,1 individual,175 mm,56.98251293 18.89569338,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1111,Trawl_124.SPRAS22_SILL_104_COI,ENA:ERS23543906,ENA:PRJEB85974
P30617_1112,COI Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G8,NA,1 individual,185 mm,56.98251293 18.89569338,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1112,Trawl_124.SPRAS22_SILL_105_COI,ENA:ERS23543908,ENA:PRJEB85974
P30617_1113,COI Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G8,NA,1 individual,195 mm,56.98251293 18.89569338,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1113,Trawl_124.SPRAS22_SILL_108_COI,ENA:ERS23543909,ENA:PRJEB85974
P30617_1114,COI Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,100 mm,58.38089485 18.73758073,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1114,Trawl_116.SPRAS22_SK.SILL_46_COI,ENA:ERS23543910,ENA:PRJEB85974
P30617_1115,COI Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,110 mm,58.38089485 18.73758073,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1115,Trawl_116.SPRAS22_SK.SILL_47_COI,ENA:ERS23543911,ENA:PRJEB85974
P30617_1116,COI Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,105 mm,58.11494743 18.14158572,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1116,Trawl_117.SPRAS22_SK.SILL_52_COI,ENA:ERS23543912,ENA:PRJEB85974
P30617_1117,COI Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,110 mm,58.11494743 18.14158572,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1117,Trawl_117.SPRAS22_SK.SILL_55_COI,ENA:ERS23543913,ENA:PRJEB85974
P30617_1118,COI Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,125 mm,58.11494743 18.14158572,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1118,Trawl_117.SPRAS22_SK.SILL_58_COI,ENA:ERS23543914,ENA:PRJEB85974
P30617_1119,COI Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G8,NA,1 individual,100 mm,56.98251293 18.89569338,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1119,Trawl_124.SPRAS22_SK.SILL_101_COI,ENA:ERS23543915,ENA:PRJEB85974
P30617_1120,COI Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G8,NA,1 individual,125 mm,56.98251293 18.89569338,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1120,Trawl_124.SPRAS22_SK.SILL_103_COI,ENA:ERS23543916,ENA:PRJEB85974
P30617_1121,COI Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G8,NA,1 individual,120 mm,56.98251293 18.89569338,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1121,Trawl_124.SPRAS22_SK.SILL_105_COI,ENA:ERS23543917,ENA:PRJEB85974
P30617_1122,COI Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,65 mm,58.38089485 18.73758073,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1122,Trawl_116.SPRAS22_SPIGG_47_COI,ENA:ERS23543918,ENA:PRJEB85974
P30617_1123,COI Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G7,NA,1 individual,65 mm,56.80215705 17.61870828,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1123,Trawl_123.SPRAS22_SPIGG_103_COI,ENA:ERS23543919,ENA:PRJEB85974
P30617_1124,COI Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G7,NA,1 individual,60 mm,56.80215705 17.61870828,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1124,Trawl_123.SPRAS22_SPIGG_105_COI,ENA:ERS23543920,ENA:PRJEB85974
P30617_1125,COI Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G8,NA,1 individual,70 mm,56.98251293 18.89569338,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1125,Trawl_124.SPRAS22_SPIGG_111_COI,ENA:ERS23543921,ENA:PRJEB85974
P30617_1126,COI Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G8,NA,1 individual,80 mm,56.98251293 18.89569338,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1126,Trawl_124.SPRAS22_SPIGG_114_COI,ENA:ERS23543922,ENA:PRJEB85974
P30617_1127,COI WP2 2022-05-14 SPRAS22,WP2,2022-05-14,43G7,0-80,20414.06906 L,90 micrometers,57.3884552 17.49411635,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1127,Trawl_122.SPRAS22_WP2_10_COI,ENA:ERS23543923,ENA:PRJEB85974
P30617_1128,COI WP2 2022-05-14 SPRAS22,WP2,2022-05-14,42G7,0-80,20414.06906 L,90 micrometers,56.78213342 17.60092642,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1128,Trawl_123.SPRAS22_WP2_11_COI,ENA:ERS23543924,ENA:PRJEB85974
P30617_1129,COI WP2 2022-05-14 SPRAS22,WP2,2022-05-14,42G8,0-80,20414.06906 L,90 micrometers,56.98280035 18.9125389,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1129,Trawl_124.SPRAS22_WP2_12_COI,ENA:ERS23543925,ENA:PRJEB85974
P30617_1130,COI WP2 2022-05-15 SPRAS22,WP2,2022-05-15,42G6,0-72.5,18500.25009 L,90 micrometers,56.50663585 16.9425812,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1130,Trawl_129.SPRAS22_WP2_16_COI,ENA:ERS23543926,ENA:PRJEB85974
P30617_1131,COI WP2 2022-05-16 SPRAS22,WP2,2022-05-16,43G7,0-67.8,17377.47629 L,90 micrometers,57.16890052 17.3207442,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1131,Trawl_132.SPRAS22_WP2_17_COI,ENA:ERS23543927,ENA:PRJEB85974
