library_ID,title,organism,collection_date,geo_loc_name,depth,samp_size,size_frac,lat_lon,design_description,env_broad_scale,env_local_scale,env_medium,collection_method,samp_collection_device,samp_mat_process,source_material_ID,sample_name,sample_accession,study_accession
P30617_1237,18S rRNA Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G7,NA,1 individual,180 mm,56.80215705 17.6187082833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1237,Trawl_123.SPRAS22_SILL_93_18S,ENA:ERS23543760,ENA:PRJEB85974
P30617_1238,18S rRNA Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,170 mm,58.38089485 18.7375807333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1238,Trawl_116.SPRAS22_SILL_46_18S,ENA:ERS23543761,ENA:PRJEB85974
P30617_1239,18S rRNA Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,160 mm,58.38089485 18.7375807333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1239,Trawl_116.SPRAS22_SILL_47_18S,ENA:ERS23543762,ENA:PRJEB85974
P30617_1240,18S rRNA Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,140 mm,58.38089485 18.7375807333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1240,Trawl_116.SPRAS22_SILL_49_18S,ENA:ERS23543763,ENA:PRJEB85974
P30617_1241,18S rRNA Clupea harengus 2022-05-13 SPRAS22,Clupea harengus,2022-05-13,45G7,NA,1 individual,170 mm,58.16356825 17.7271906333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1241,Trawl_119.SPRAS22_SILL_62_18S,ENA:ERS23543764,ENA:PRJEB85974
P30617_1242,18S rRNA Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G8,NA,1 individual,175 mm,56.9825129333333 18.8956933833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1242,Trawl_124.SPRAS22_SILL_104_18S,ENA:ERS23543765,ENA:PRJEB85974
P30617_1243,18S rRNA Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G8,NA,1 individual,185 mm,56.9825129333333 18.8956933833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1243,Trawl_124.SPRAS22_SILL_105_18S,ENA:ERS23543766,ENA:PRJEB85974
P30617_1244,18S rRNA Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G8,NA,1 individual,195 mm,56.9825129333333 18.8956933833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1244,Trawl_124.SPRAS22_SILL_108_18S,ENA:ERS23543768,ENA:PRJEB85974
P30617_1245,18S rRNA Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,100 mm,58.38089485 18.7375807333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1245,Trawl_116.SPRAS22_SK.SILL_46_18S,ENA:ERS23543769,ENA:PRJEB85974
P30617_1246,18S rRNA Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,110 mm,58.38089485 18.7375807333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1246,Trawl_116.SPRAS22_SK.SILL_47_18S,ENA:ERS23543770,ENA:PRJEB85974
P30617_1247,18S rRNA Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,105 mm,58.1149474333333 18.1415857166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1247,Trawl_117.SPRAS22_SK.SILL_52_18S,ENA:ERS23543771,ENA:PRJEB85974
P30617_1248,18S rRNA Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,110 mm,58.1149474333333 18.1415857166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1248,Trawl_117.SPRAS22_SK.SILL_55_18S,ENA:ERS23543773,ENA:PRJEB85974
P30617_1249,18S rRNA Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,125 mm,58.1149474333333 18.1415857166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1249,Trawl_117.SPRAS22_SK.SILL_58_18S,ENA:ERS23543774,ENA:PRJEB85974
P30617_1250,18S rRNA Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G8,NA,1 individual,100 mm,56.9825129333333 18.8956933833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1250,Trawl_124.SPRAS22_SK.SILL_101_18S,ENA:ERS23543775,ENA:PRJEB85974
P30617_1251,18S rRNA Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G8,NA,1 individual,125 mm,56.9825129333333 18.8956933833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1251,Trawl_124.SPRAS22_SK.SILL_103_18S,ENA:ERS23543776,ENA:PRJEB85974
P30617_1252,18S rRNA Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G8,NA,1 individual,120 mm,56.9825129333333 18.8956933833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1252,Trawl_124.SPRAS22_SK.SILL_105_18S,ENA:ERS23543777,ENA:PRJEB85974
P30617_1253,18S rRNA Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,65 mm,58.38089485 18.7375807333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1253,Trawl_116.SPRAS22_SPIGG_47_18S,ENA:ERS23543778,ENA:PRJEB85974
P30617_1254,18S rRNA Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G7,NA,1 individual,65 mm,56.80215705 17.6187082833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1254,Trawl_123.SPRAS22_SPIGG_103_18S,ENA:ERS23543779,ENA:PRJEB85974
P30617_1255,18S rRNA Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G7,NA,1 individual,60 mm,56.80215705 17.6187082833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1255,Trawl_123.SPRAS22_SPIGG_105_18S,ENA:ERS23543780,ENA:PRJEB85974
P30617_1256,18S rRNA Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G8,NA,1 individual,70 mm,56.9825129333333 18.8956933833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1256,Trawl_124.SPRAS22_SPIGG_111_18S,ENA:ERS23543782,ENA:PRJEB85974
P30617_1257,18S rRNA Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G8,NA,1 individual,80 mm,56.9825129333333 18.8956933833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1257,Trawl_124.SPRAS22_SPIGG_114_18S,ENA:ERS23543783,ENA:PRJEB85974
P30617_1258,18S rRNA WP2 2022-05-14 SPRAS22,WP2,2022-05-14,43G7,0-80,20414.06906 L,90 micrometers,57.3884552 17.49411635,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1258,Trawl_122.SPRAS22_WP2_10_18S,ENA:ERS23543784,ENA:PRJEB85974
P30617_1259,18S rRNA WP2 2022-05-14 SPRAS22,WP2,2022-05-14,42G7,0-80,20414.06906 L,90 micrometers,56.7821334166667 17.6009264166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1259,Trawl_123.SPRAS22_WP2_11_18S,ENA:ERS23543785,ENA:PRJEB85974
P30617_1260,18S rRNA WP2 2022-05-14 SPRAS22,WP2,2022-05-14,42G8,0-80,20414.06906 L,90 micrometers,56.98280035 18.9125389,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1260,Trawl_124.SPRAS22_WP2_12_18S,ENA:ERS23543786,ENA:PRJEB85974
P30617_1261,18S rRNA WP2 2022-05-15 SPRAS22,WP2,2022-05-15,42G6,0-72.5,18500.25009 L,90 micrometers,56.50663585 16.9425812,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1261,Trawl_129.SPRAS22_WP2_16_18S,ENA:ERS23543787,ENA:PRJEB85974
P30617_1262,18S rRNA WP2 2022-05-16 SPRAS22,WP2,2022-05-16,43G7,0-67.8,17377.47629 L,90 micrometers,57.1689005166667 17.3207442,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1262,Trawl_132.SPRAS22_WP2_17_18S,ENA:ERS23543788,ENA:PRJEB85974
