library_ID,title,organism,collection_date,geo_loc_name,depth,samp_size,size_frac,lat_lon,design_description,env_broad_scale,env_local_scale,env_medium,collection_method,samp_collect_device,samp_mat_process,source_material_id,sample_name,sample_accession,study_accession
P19201_1091,16S rRNA Acartia 2020-09-10 Surface By15,Acartia,2020-09-10T00:00:00Z,By15,0-48,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523914,ENA:PRJEB52087
P19201_1092,16S rRNA Acartia 2020-09-10 Surface By15,Acartia,2020-09-10T00:00:00Z,By15,0-49,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523915,ENA:PRJEB52087
P19201_1093,16S rRNA Temora 2020-09-10 Surface By15,Temora,2020-09-10T00:00:00Z,By15,0-50,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523916,ENA:PRJEB52087
P19201_1094,16S rRNA Temora 2020-09-10 Surface By15,Temora,2020-09-10T00:00:00Z,By15,0-51,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523917,ENA:PRJEB52087
P19201_1095,16S rRNA Temora 2020-09-10 Surface By15,Temora,2020-09-10T00:00:00Z,By15,0-52,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523918,ENA:PRJEB52087
P19201_1096,16S rRNA Temora 2020-09-10 Surface By15,Temora,2020-09-10T00:00:00Z,By15,0-53,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523919,ENA:PRJEB52087
P19201_1097,16S rRNA Temora 2020-09-10 Surface By15,Temora,2020-09-10T00:00:00Z,By15,0-54,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523920,ENA:PRJEB52087
P19201_1098,16S rRNA Centropages 2020-09-10 Surface By15,Centropages,2020-09-10T00:00:00Z,By15,0-55,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523921,ENA:PRJEB52087
P19201_1099,16S rRNA Centropages 2020-09-10 Surface By15,Centropages,2020-09-10T00:00:00Z,By15,0-56,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523922,ENA:PRJEB52087
P19201_1100,16S rRNA Centropages 2020-09-10 Surface By15,Centropages,2020-09-10T00:00:00Z,By15,0-57,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523923,ENA:PRJEB52087
P19201_1101,16S rRNA Centropages 2020-09-10 Surface By15,Centropages,2020-09-10T00:00:00Z,By15,0-58,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523924,ENA:PRJEB52087
P19201_1102,16S rRNA Centropages 2020-09-10 Surface By15,Centropages,2020-09-10T00:00:00Z,By15,0-59,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523925,ENA:PRJEB52087
P19201_1103,16S rRNA Acartia 2020-09-09 Surface By5,Acartia,2020-09-09T00:00:00Z,By5,0-60,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523926,ENA:PRJEB52087
P19201_1104,16S rRNA Acartia 2020-09-09 Surface By5,Acartia,2020-09-09T00:00:00Z,By5,0-61,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523927,ENA:PRJEB52087
P19201_1105,16S rRNA Acartia 2020-09-09 Surface By5,Acartia,2020-09-09T00:00:00Z,By5,0-62,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523928,ENA:PRJEB52087
P19201_1106,16S rRNA Acartia 2020-09-09 Surface By5,Acartia,2020-09-09T00:00:00Z,By5,0-63,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523929,ENA:PRJEB52087
P19201_1107,16S rRNA Acartia 2020-09-09 Surface By5,Acartia,2020-09-09T00:00:00Z,By5,0-64,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523930,ENA:PRJEB52087
P19201_1108,16S rRNA Temora 2020-09-09 Surface By5,Temora,2020-09-09T00:00:00Z,By5,0-65,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523931,ENA:PRJEB52087
P19201_1109,16S rRNA Temora 2020-09-09 Surface By5,Temora,2020-09-09T00:00:00Z,By5,0-66,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523932,ENA:PRJEB52087
P19201_1110,16S rRNA Temora 2020-09-09 Surface By5,Temora,2020-09-09T00:00:00Z,By5,0-67,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523933,ENA:PRJEB52087
P19201_1111,16S rRNA Temora 2020-09-09 Surface By5,Temora,2020-09-09T00:00:00Z,By5,0-68,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523934,ENA:PRJEB52087
P19201_1112,16S rRNA Temora 2020-09-09 Surface By5,Temora,2020-09-09T00:00:00Z,By5,0-69,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523935,ENA:PRJEB52087
P19201_1113,16S rRNA Centropages 2020-09-09 Surface By5,Centropages,2020-09-09T00:00:00Z,By5,0-70,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523936,ENA:PRJEB52087
P19201_1114,16S rRNA Centropages 2020-09-09 Surface By5,Centropages,2020-09-09T00:00:00Z,By5,0-71,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523937,ENA:PRJEB52087
P19201_1115,16S rRNA Centropages 2020-09-09 Surface By5,Centropages,2020-09-09T00:00:00Z,By5,0-72,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523938,ENA:PRJEB52087
P19201_1116,16S rRNA Centropages 2020-09-09 Surface By5,Centropages,2020-09-09T00:00:00Z,By5,0-73,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523939,ENA:PRJEB52087
P19201_1117,16S rRNA Centropages 2020-09-09 Surface By5,Centropages,2020-09-09T00:00:00Z,By5,0-74,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523940,ENA:PRJEB52087
P19201_1118,16S rRNA Acartia 2020-09-07 Surface Slaggo,Acartia,2020-09-07T00:00:00Z,Slaggo,0-75,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523941,ENA:PRJEB52087
P19201_1119,16S rRNA Acartia 2020-09-07 Surface Slaggo,Acartia,2020-09-07T00:00:00Z,Slaggo,0-76,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523942,ENA:PRJEB52087
P19201_1120,16S rRNA Acartia 2020-09-07 Surface Slaggo,Acartia,2020-09-07T00:00:00Z,Slaggo,0-77,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523943,ENA:PRJEB52087
P19201_1121,16S rRNA Acartia 2020-09-07 Surface Slaggo,Acartia,2020-09-07T00:00:00Z,Slaggo,0-78,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523944,ENA:PRJEB52087
P19201_1122,16S rRNA Acartia 2020-09-07 Surface Slaggo,Acartia,2020-09-07T00:00:00Z,Slaggo,0-79,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523945,ENA:PRJEB52087
P19201_1123,16S rRNA Oithona 2020-09-07 Surface Slaggo,Oithona,2020-09-07T00:00:00Z,Slaggo,0-80,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523946,ENA:PRJEB52087
P19201_1124,16S rRNA Oithona 2020-09-07 Surface Slaggo,Oithona,2020-09-07T00:00:00Z,Slaggo,0-81,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523947,ENA:PRJEB52087
P19201_1125,16S rRNA Oithona 2020-09-07 Surface Slaggo,Oithona,2020-09-07T00:00:00Z,Slaggo,0-82,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523948,ENA:PRJEB52087
P19201_1126,16S rRNA Oithona 2020-09-07 Surface Slaggo,Oithona,2020-09-07T00:00:00Z,Slaggo,0-83,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523949,ENA:PRJEB52087
P19201_1127,16S rRNA Oithona 2020-09-07 Surface Slaggo,Oithona,2020-09-07T00:00:00Z,Slaggo,0-84,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523950,ENA:PRJEB52087
P19201_1128,16S rRNA Pseudocalanus 2020-09-07 Surface Slaggo,Pseudocalanus,2020-09-07T00:00:00Z,Slaggo,0-85,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523951,ENA:PRJEB52087
P19201_1129,16S rRNA Pseudocalanus 2020-09-07 Surface Slaggo,Pseudocalanus,2020-09-07T00:00:00Z,Slaggo,0-86,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523952,ENA:PRJEB52087
P19201_1130,16S rRNA Pseudocalanus 2020-09-07 Surface Slaggo,Pseudocalanus,2020-09-07T00:00:00Z,Slaggo,0-87,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523953,ENA:PRJEB52087
P19201_1131,16S rRNA Pseudocalanus 2020-09-07 Surface Slaggo,Pseudocalanus,2020-09-07T00:00:00Z,Slaggo,0-88,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523954,ENA:PRJEB52087
P19201_1132,16S rRNA Pseudocalanus 2020-09-07 Surface Slaggo,Pseudocalanus,2020-09-07T00:00:00Z,Slaggo,0-89,10 individuals,< 90 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523955,ENA:PRJEB52087
P19201_1133,16S rRNA NA 2020-09-09 Surface By2,Seawater,2020-09-09T00:00:00Z,By2,0-20,10 litres,< 0.2 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523956,ENA:PRJEB52087
P19201_1134,16S rRNA NA 2020-09-09 Surface By2,Seawater,2020-09-09T00:00:00Z,By2,0-20,10 litres,< 0.2 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523957,ENA:PRJEB52087
P19201_1135,16S rRNA NA 2020-09-09 Surface By2,Seawater,2020-09-09T00:00:00Z,By2,0-20,10 litres,< 0.2 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523958,ENA:PRJEB52087
P19201_1136,16S rRNA NA 2020-09-10 Surface By15,Seawater,2020-09-10T00:00:00Z,By15,0-20,10 litres,< 0.2 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523959,ENA:PRJEB52087
P19201_1137,16S rRNA NA 2020-09-10 Surface By15,Seawater,2020-09-10T00:00:00Z,By15,0-20,10 litres,< 0.2 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523960,ENA:PRJEB52087
P19201_1138,16S rRNA NA 2020-09-10 Surface By15,Seawater,2020-09-10T00:00:00Z,By15,0-20,10 litres,< 0.2 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523961,ENA:PRJEB52087
P19201_1139,16S rRNA NA 2020-09-09 Surface By5,Seawater,2020-09-09T00:00:00Z,By5,0-20,10 litres,< 0.2 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523962,ENA:PRJEB52087
P19201_1140,16S rRNA NA 2020-09-09 Surface By5,Seawater,2020-09-09T00:00:00Z,By5,0-20,10 litres,< 0.2 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523963,ENA:PRJEB52087
P19201_1141,16S rRNA NA 2020-09-09 Surface By5,Seawater,2020-09-09T00:00:00Z,By5,0-20,10 litres,< 0.2 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523964,ENA:PRJEB52087
P19201_1142,16S rRNA NA 2020-09-07 Surface Slaggo,Seawater,2020-09-07T00:00:00Z,Slaggo,0-20,10 litres,< 0.2 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523965,ENA:PRJEB52087
P19201_1143,16S rRNA NA 2020-09-07 Surface Slaggo,Seawater,2020-09-07T00:00:00Z,Slaggo,0-20,10 litres,< 0.2 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523966,ENA:PRJEB52087
P19201_1144,16S rRNA NA 2020-09-07 Surface Slaggo,Seawater,2020-09-07T00:00:00Z,Slaggo,0-20,10 litres,< 0.2 micrometers,58.25833 11.43333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,SLÄGGÖ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523967,ENA:PRJEB52087
P9607_1014_S14,16S rRNA NA 2017-08-15 NA By31,Seawater,2017-08-15T00:00:00Z,By31,0-30,0.5 litres,0.2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-56,NA,NA,NA
P9607_1015_S15,16S rRNA NA 2017-08-15 NA By31,Seawater,2017-08-15T00:00:00Z,By31,25-60,0.6 litres,0.2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-59,NA,NA,NA
P9607_1016_S16,16S rRNA NA 2017-08-15 NA By31,Seawater,2017-08-15T00:00:00Z,By31,0-30,8 litres,2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-55,NA,NA,NA
P9607_1017_S17,16S rRNA NA 2017-08-15 NA By31,Seawater,2017-08-15T00:00:00Z,By31,25-60,8 litres,2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-58,NA,NA,NA
P9607_1018_S18,16S rRNA NA 2017-08-15 NA By31,Seawater,2017-08-15T00:00:00Z,By31,0-30,8 litres,20,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-54,NA,NA,NA
